cf,denominazione,sito,categoria,trovata,metodo,url,errore
01467410385,C.M.V. SERVIZI S.R.L.,https://www.cmvservizi.it,controllo_pubblico,SI,link_in_homepage,https://cmvservizi.portaletrasparenza.net/,
01461610493,CASA LIVORNO E PROVINCIA - S.P.A.,https://www.casalp.it,controllo_pubblico,SI,link_in_homepage,https://casalp.portaleamministrazionetrasparente.it/archivio19_regolamenti_0_602.html,
02343920126,CASSANO MAGNAGO SERVIZI S.P.A.,https://www.cms-spa.it,controllo_pubblico,SI,link_in_homepage,https://www.cms-spa.it/societa-trasparente,
03502041217,CASORIA AMBIENTE S.P.A.,https://www.casoriambiente.it,controllo_pubblico,SI,link_in_homepage,https://www.casoriambiente.it/trasparenza-arera-deliberazione-n-444-2019r-rif/,
01948600224,CASSA DEL TRENTINO S.P.A.,http://www.cassadeltrentino.it,controllo_pubblico,SI,redirect,http://www.cassadeltrentino.it/amministrazione-trasparente,
02897680803,CASTORE - SOCIETA' PER LA GESTIONE DEI SERVIZI PUBBLICI LOCALI   E STRUMENTALI DI REGGIO CALABRIA S.R.L.,https://castorespl.it,controllo_pubblico,SI,link_in_homepage,https://castorespl.it/trasparenza/index.php,
08930260016,CASA ATC SERVIZI S.R.L.,https://www.casaatcservizi.it,controllo_pubblico,SI,link_in_homepage,https://casaatcservizi.portaleamministrazionetrasparente.it/pagina705_consiglio-di-amministrazione.html,
92054820094,C.I.R.A. S.R.L.,https://www.ciraservizioidrico.it,controllo_pubblico,SI,redirect,https://www.ciraservizioidrico.it/amministrazione-trasparente,
03965170156,CEM AMBIENTE S.P.A. ED IN FORMA ABBREVIATA 'CEM S.P.A.',https://www.cemambiente.it,controllo_pubblico,NO,,,
03711250278,C.T. SERVIZI S.R.L.,https://www.ctservizi.eu,controllo_pubblico,SI,link_in_homepage,https://www.ctservizi.eu/trasparenza/,
01967020189,CBL DISTRIBUZIONE S.R.L.,http://www.cbldistribuzionesrl.it,controllo_pubblico,SI,redirect,http://www.cbldistribuzionesrl.it/amministrazione-trasparente,
05888670634,CENTRO AGRO-ALIMENTARE DI NAPOLI-SOCIETA' CONSORTILE PER AZIONI,https://www.caan.it,controllo_pubblico,SI,redirect,https://www.caan.it/amministrazione-trasparente,
01563050432,CENTRO MARCHE ACQUE S.R.L.,https://www.centromarcheacque.it,controllo_pubblico,SI,link_in_homepage,https://www.centromarcheacque.it/amministrazione-trasparente/,
09489220013,CENTRO ESTERO PER L'INTERNAZIONALIZZAZIONE S.C.P.A.              SIGLABILE CEIPIEMONTE S.C.P.A.,https://www.centroestero.org,controllo_pubblico,SI,redirect,https://www.centroestero.org/amministrazione-trasparente,
97924630151,CENTRO NAZIONALE PER LA MOBILITA'SOSTENIBILE FOND.DI PARTECIPAZIONE,https://www.centronazionalemost.it,controllo_pubblico,SI,link_in_homepage,https://www.centronazionalemost.it/./amministrazione-trasparente,
05264040485,CASA S.P.A.,https://www.casaspa.it,controllo_pubblico,SI,link_in_homepage,https://casaspa.portaletrasparenza.net/,
02166820510,CENTRIA S.R.L.,https://www.centria.it,controllo_pubblico,SI,link_in_homepage,https://www.centria.it/amministrazione-trasparente/,
91449080372,"CENTRO NAZIONALE DI RICERCA IN HIGH-PERFORMANCE COMPUTING, BIG DATA AND QUANTUM COMPUTING",https://www.supercomputing-icsc.it,controllo_pubblico,SI,link_in_homepage,https://www.supercomputing-icsc.it/fondazione-trasparente/,
03853631004,CENTRO AGRO-ALIMENTARE ROMA (C.A.R.) S.C.P.A.,https://www.agroalimroma.it,controllo_pubblico,SI,redirect,https://www.agroalimroma.it/amministrazione-trasparente,
01685510198,CENTRO PADANE S.R.L.,https://www.centropadanesrl.it,controllo_pubblico,SI,link_in_homepage,https://www.centropadanesrl.it/societa-trasparente/,
00595760455,CERMEC S.P.A. (CONSORZIO ECOLOGIA E RISORSE DI MASSA E CARRARA),https://HTTPS://WWW.CERMEC.IT,controllo_pubblico,NO,,,connessione_rifiutata
01983460922,"CENTRO DI RICERCA, SVILUPPO E STUDI SUPERIORI IN SARDEGNA SOCIETA' A RESPONSABILITA' LIMITATA ED IN FORMA ABBREVIATA CRS4 S.R.L.",https://www.crs4.it,controllo_pubblico,SI,link_in_homepage,https://www.crs4.it/it/trasparente/,
03988240960,BRIANZACQUE S.R.L.,https://www.brianzacque.it,controllo_pubblico,NO,,,timeout
00158530303,CAFC S.P.A.,https://www.cafcspa.com,controllo_pubblico,SI,link_in_homepage,https://www.cafcspa.com/amministrazione-trasparente/disposizioni-generali,
93002970585,CEP S.P.A - CONSORZIO ENTI PUBBLICI -,https://www.cepspa.eu,controllo_pubblico,NO,,,connessione_rifiutata
01416720660,CENTRO TURISTICO GRAN SASSO S.P.A,https://www.ilgransasso.it,controllo_pubblico,SI,link_in_homepage,https://www.pa33.it/trasparenza/ilgransasso,
01657120216,"CENTRO PENSIONI COMPLEMENTARI REGIONALI SOCIETA' PER AZIONI, IN BREVE 'PENSPLAN CENTRUM S.P.A.' O 'CENTRUM S.P.A.' % ZENTRUM FUER REGIONALE ZUSATZRENTEN AKTIENGESELLSCHAFT, ABGEKUERZT 'PENSPLAN CENTRUM AG' ODER 'CENTRUM AG'",https://www.pensplan.com,controllo_pubblico,SI,redirect,https://www.pensplan.com/amministrazione-trasparente,
01346480625,CENTRO REGIONALE INFORMATION E COMMUNICATION TECHNOLOGY - IN ACRONIMO CERICT S.C.R.L.,https://www.cerict.it,controllo_pubblico,SI,redirect,https://www.cerict.it/amministrazione-trasparente,
07552810587,CENTRO STUDI DELLE CAMERE DI COMMERCIO GUGLIELMO TAGLIACARNE S.C.R.L.,https://www.tagliacarne.it,controllo_pubblico,SI,link_in_homepage,https://tagliacarne.portaletrasparenza.net/,
92315700283,CENTRO NAZ.LE DI R&S DI TERAPIA GENICA E FARM TECN RNA,https://www.rna-genetherapy.eu/it,controllo_pubblico,SI,redirect,https://www.rna-genetherapy.eu/it/amministrazione-trasparente,
03938490400,CESENATICO SERVIZI SRL,https://www.cesenaticoservizi.it,controllo_pubblico,SI,link_in_homepage,https://www.cesenaticoservizi.it/societa-trasparente/,
08689441007,"CITTALIA - FONDAZIONE DELL'ANCI SULLE POLITICHE SOCIALI PER L'ACCOGLIENZA,L'INTEGRAZIONE E LA CITTADINANZA",https://www.cittalia.it,controllo_pubblico,SI,link_in_homepage,http://cittalia.portaletrasparenza.net/,
00101350445,CIIP CICLI INTEGRATI IMPIANTI PRIMARI S.P.A.,https://www.ciip.it,controllo_pubblico,SI,link_in_homepage,https://ciip.portaletrasparenza.net/,
01376600696,CIVETA S.R.L.,https://www.civeta.it,controllo_pubblico,SI,link_in_homepage,http://www.civeta.it/consorzio/amministrazione_trasparente_archivio_fino_al_30_giugno_2023,
01743260695,CHIETI SOLIDALE S.R.L.,https://www.chietisolidale.it,controllo_pubblico,SI,link_in_homepage,https://www.spa33.it/trasparenza/chietisolidale,
03406340871,CATANIA MULTISERVIZI S.P.A.,https://www.cataniamultiservizi.it,controllo_pubblico,NO,,,
01075590255,BELLUNUM S.R.L.,https://www.bellunum.com,controllo_pubblico,NO,,,
01569200437,CIVITA.S SOCIETA' A RESPONSABILITA' LIMITATA UNIPERSONALE,http://servizi.comune.civitanova.mc.it/civitas,controllo_pubblico,SI,redirect,http://servizi.comune.civitanova.mc.it/civitas/amministrazione-trasparente,
03372830988,COGEME ENERGIA S.R.L.,https://www.cogeme.net,controllo_pubblico,SI,link_in_homepage,https://www.cogeme.net/gandovere-societa-trasparente/,
00298360173,COGEME - SERVIZI PUBBLICI LOCALI S.P.A. IN BREVE COGEME S.P.A.,https://www.cogeme.net,controllo_pubblico,SI,link_in_homepage,https://www.cogeme.net/gandovere-societa-trasparente/,
01004910384,CLARA S.P.A.,https://www.clarambiente.it,controllo_pubblico,SI,link_in_homepage,https://claraspa.trasparenza-valutazione-merito.it/web/trasparenza/trasparenza,
01271960021,CO.R.D.A.R. VALSESIA S.P.A.,https://www.cordarvalsesia.it,controllo_pubblico,SI,redirect,https://www.cordarvalsesia.it/amministrazione-trasparente,
00451940043,"COMUNI DELL'ACQUEDOTTO LANGHE SUD OCCIDENTALI S.P.A.             SIGLABILE, OVE CONSENTITO, 'CALSO S.P.A.'",https://calso.org,controllo_pubblico,SI,link_in_homepage,https://calso.org/azienda/societa-trasparente/,
05645680967,"CONCESSIONI AUTOSTRADALI LOMBARDE SOCIETA' PER AZIONI,           ANCHE NELLA FORMA 'CONCESSIONI AUTOSTRADALI LOMBARDE S.P.A.'                    O ANCHE 'CAL S.P.A.'",https://www.calspa.it,controllo_pubblico,SI,link_in_homepage,https://www.calspa.it/societa-trasparente/,
03542180876,CATANIA RETE GAS S.P.A.,https://www.cataniaretegas.it,controllo_pubblico,NO,,,
03829590276,CONCESSIONI AUTOSTRADALI VENETE - CAV S.P.A.,https://www.cavspa.it,controllo_pubblico,SI,redirect,https://www.cavspa.it/amministrazione-trasparente,
08683840014,CENTRO INTERCOMUNALE DI IGIENE URBANA - S.P.A.  SIGLABILE  CIDIU S.P.A.,https://cidiu.it/cidiu,controllo_pubblico,SI,redirect,https://cidiu.it/cidiu/trasparenza,
02710760980,CIVITAS S.R.L.,https://www.civitas.valletrompia.it,controllo_pubblico,SI,link_in_homepage,https://www.civitas.valletrompia.it/amministrazione-trasparente/,
02323170130,COMO SERVIZI URBANI - S.R.L.,https://www.csusrl.it,controllo_pubblico,SI,redirect,https://www.csusrl.it/amministrazione-trasparente,
00182790659,CONSAC GESTIONI IDRICHE S.P.A.,https://www.consac.it,controllo_pubblico,SI,link_in_homepage,https://consac.portaletrasparenza.net,
02156160125,COINGER S.R.L.,https://coinger.it,controllo_pubblico,SI,link_in_homepage,https://coinger.it/portfolio_category/amministrazione-trasparente/,
93024180031,CONSER V.C.O. SPA,https://www.conservco.it,controllo_pubblico,SI,link_in_homepage,https://www.conservco.it/it/amministrazione-trasparente/,
09917591001,COMUNICARE - ANCI COMUNICAZIONE ED EVENTI - S.R.L.,https://www.ancicomunicare.it,controllo_pubblico,SI,link_in_homepage,https://ancicomunicare.portaletrasparenza.net/,
04570621005,CONSAP CONCESSIONARIA SERVIZI ASSICURATIVI PUBBLICI S.P.A.,https://www.consap.it,controllo_pubblico,SI,link_in_homepage,https://consap.portaletrasparenza.net/,
02296760974,CONSIAG SERVIZI COMUNI SRL,https://www.consiagservizicomuni.it,controllo_pubblico,SI,link_in_homepage,https://www.consiagservizicomuni.it/./etrasparenza/css/newlg/menu-popup.css,
01533550222,CONSORZIO DEI COMUNI TRENTINI - SOCIETA' COOPERATIVA,https://www.comunitrentini.it,controllo_pubblico,SI,link_in_homepage,https://www.comunitrentini.it/societa-trasparente,
97874100585,CONSORZIO INTERCOMUNALE DEI SEREVIZI E INTERVENTI SOCIALI VALLE DEL TEVERE,https://www.consorziovalledeltevere.it,controllo_pubblico,SI,link_in_homepage,https://www.consorziovalledeltevere.it/trasparenza/bilancio-preventivo-e-consuntivo/,
01270510660,CONSORZIO ACQUEDOTTISTICO MARSICANO S.P.A.,https://www.cam-spa.com,controllo_pubblico,SI,link_in_homepage,https://www.cam-spa.com/./etrasparenza/css/newlg/menu-popup.css,
04338251004,CONSORZIO PER L'INNOVAZIONE TECNOLOGICA - S.C.R.L. IN FORMA ABBREVIATA DINTEC - S.C.R.L.,https://www.dintec.it,controllo_pubblico,SI,link_in_homepage,https://www.dintec.it/sostenibilita/etica-e-trasparenza/,
01321400192,CONSORZIO INFORMATICA TERRITORIO S.P.A,https://www.consorzioit.net,controllo_pubblico,SI,link_in_homepage,https://www.consorzioit.net/amministrazione-trasparente,
15408721007,CONSORZIO PER L'ATTUAZIONE DEL PROGETTO DIVERTOR TOKAMAK TEST    DTT S.C. A R.L.,https://www.dtt-project.it,controllo_pubblico,SI,redirect,https://www.dtt-project.it/amministrazione-trasparente,
02196020263,CONTARINA S.P.A.,https://www.contarina.it,controllo_pubblico,SI,link_in_homepage,https://www.contarina.it/p/amministrazione-trasparente,
05436910722,CONSORZIO PER LO SVILUPPO DELL'AREA CONCA BARESE SOCIETA'        CONSORTILE A RESPONSABILITA' LIMITATA,https://www.concabarese.it,controllo_pubblico,SI,link_in_homepage,https://www.concabarese.it/trasparenza.asp,
92040230093,CONSORZIO PER LA DEPURAZIONE DELLE ACQUE DI SCARICO DEL SAVONESE - SOCIETA' PER AZIONI                                                           IN SIGLA 'CONSORZIO DEPURAZIONE DEL SAVONESE - S.P.A.',https://www.depuratore.sv.it,controllo_pubblico,SI,link_in_homepage,https://www.depuratore.sv.it/societa-trasparente,
01866890021,CORDAR S.P.A. BIELLA SERVIZI,https://www.cordarbiella.it,controllo_pubblico,SI,link_in_homepage,https://www.cordarbiella.it/azienda/societa-trasparente/,
94004440213,CONSORZIO DEI COMUNI DELLA PROVINCIA DI BOLZANO SOCIETA' COOPERATIVA % SUEDTIROLER GEMEINDENVERBAND GENOSSENSCHAFT,https://www.gvcc.net,controllo_pubblico,NO,,,
01209000510,CORTONA SVILUPPO S.R.L.,https://www.cortonasviluppo.it,controllo_pubblico,SI,link_in_homepage,https://www.cortonasviluppo.it/amministrazione-trasparente/,
03522110133,COMO ACQUA S.R.L.,https://www.comoacqua.it,controllo_pubblico,NO,,,
01520830439,CORRIDONIA SERVIZI SRL,https://www.corridoniaservizi.it,controllo_pubblico,SI,link_in_homepage,https://www.corridoniaservizi.it/amministrazione-trasparente,
82005660061,COSMO S.P.A.,https://www.cosmocasale.it,controllo_pubblico,SI,link_in_homepage,https://www.cosmocasale.it/det.php?p=trasparenza,
00106110471,COPIT SPA - IN LIQUIDAZIONE,https://www.copitspa.it,controllo_pubblico,SI,redirect,https://www.copitspa.it/amministrazione-trasparente,
00725800528,CONSORZIO PER LO SVILUPPO DELLE AREE GEOTERMICHE - SOCIETA' CON- SORTILE A RESPONSABILITA' LIMITATA O CO.SVI.G. - S.C.R.L.,https://www.cosvig.it,controllo_pubblico,SI,link_in_homepage,https://www.cosvig.it/amministrazione-trasparente/organi-di-indirizzo-politico-amministrativo/,
92007760660,COGESA S.P.A.,https://www.cogesambiente.it,controllo_pubblico,NO,,,
03434470047,CONSORZIO GESTORI SERVIZI IDRICI SCRL,https://www.cogesi.it,controllo_pubblico,SI,redirect,https://www.cogesi.it/amministrazione-trasparente/,
08645111009,DIGITALOG SOCIETA' PER AZIONI IN LIQUIDAZIONE,https://www.uirnet.it,controllo_pubblico,NO,,,connessione_rifiutata
06043731006,COTRAL S.P.A.,https://www.cotralspa.it,controllo_pubblico,SI,redirect,https://www.cotralspa.it/amministrazione-trasparente,
06756810013,"CIDIU SERVIZI SOCIETA' PER AZIONI, IN BREVE: CIDIU SERVIZI S.P.A.",https://cidiu.it/cidiuservizi,controllo_pubblico,SI,redirect,https://cidiu.it/cidiuservizi/trasparenza,
11638811007,CINECITTA' SOCIETA' PER AZIONI,https://cinecitta.com/IT/it-it/cms/1/cinecitta-home.aspx,controllo_pubblico,SI,redirect,https://cinecitta.com/IT/it-it/cms/1/cinecitta-home.aspx/societa-trasparente,
03564090656,CST - SISTEMI SUD - S.R.L.,https://www.cstsistemisud.it,controllo_pubblico,SI,link_in_homepage,https://www.cstsistemisud.it/amministrazione-trasparente/,
02298890845,DEDALO AMBIENTE AG.3 S.P.A. - IN LIQUIDAZIONE,https://dedaloambienteag3spa@pec.it,controllo_pubblico,SI,redirect,https://dedaloambienteag3spa@pec.it/amministrazione-trasparente,
80010900431,COSMARI SRL - SOCIETA' A RESPONSABILITA' LIMITATA,https://www.cosmarimc.it,controllo_pubblico,SI,link_in_homepage,https://www.cosmarimc.it/amministrazione-trasparente,
01013210073,DEVAL S.P.A.,https://www.devalspa.it,controllo_pubblico,SI,link_in_homepage,https://www.devalspa.it/operazione-trasparenza,
02919750907,E.INS - ECOSYSTEM OF INNOVATION FOR NEXT GENERATION SARDINIA -   SOCIETA' CONSORTILE A RESPONSABILITA' LIMITATA,https://www.einssardinia.eu,controllo_pubblico,NO,,,
02605800420,DISTRIBUZIONE ELETTRICA ADRIATICA SOCIETA' PER AZIONI,https://www.deaelettrica.it,controllo_pubblico,SI,link_in_homepage,https://www.deaelettrica.it/amministrazione-trasparente/,
01733060568,E.S.CO.PROVINCIALE TUSCIA S.P.A.,https://www.escotuscia.com,controllo_pubblico,SI,link_in_homepage,societ&agrave; trasparente,
02102300064,COMUNI RIUNITI BELFORTE MONFERRATO S.R.L.,https://www.comuniriunitibm.it,controllo_pubblico,NO,,,
00124060229,CONSORZIO ELETTRICO INDUSTRIALE DI STENICO SOCIETA' COOPERATIVA,https://www.ceis-stenico.it,controllo_pubblico,NO,,,
02371570165,ECOISOLA S.R.L.,https://www.ecoisola.it,controllo_pubblico,SI,link_in_homepage,https://ecoisola.accessopa.it/societa-trasparente,
01648650032,DISTRETTO TURISTICO DEI LAGHI - SOCIETA' CONSORTILE A            RESPONSABILITA' LIMITATA,https://www.distrettolaghi.it,controllo_pubblico,SI,redirect,https://www.distrettolaghi.it/amministrazione-trasparente,
02103850067,ECONET S.R.L.,https://www.econetsrl.eu,controllo_pubblico,SI,link_in_homepage,https://hosting.nelcomune.it/econetsrl/amm-trasparente/bandi-di-concorso/,
03073640926,DOMUSERVIZI  S.R.L.,https://www.domuservizi.it,controllo_pubblico,SI,link_in_homepage,https://servizi.domuservizi.it/domuservizi/zf/index.php/trasparenza/index/index,
01452670290,ECOAMBIENTE S.R.L.,https://www.ecoambienterovigo.it,controllo_pubblico,SI,link_in_homepage,https://www.ecoambienterovigo.it/amministrazione-trasparente,
10069531217,CENTRO NAZIONALE DI RICERCA PER LE TECNOLOGIE DELL'AGRICOLTURA - AGRITECH,https://agritechcenter.it,controllo_pubblico,NO,,,
01531480216,ECO CENTER S.P.A. % ECO CENTER A.G.,https://www.eco-center.it,controllo_pubblico,SI,redirect,https://www.eco-center.it/amministrazione-trasparente,
01095200455,EDILIZIA RESIDENZIALE PUBBLICA MASSA CARRARA  S.P.A.,https://www.erp.ms.it,controllo_pubblico,SI,redirect,https://www.erp.ms.it/amministrazione-trasparente,
02637140423,EDMA RETI GAS SRL,https://www.edmaretigas.it,controllo_pubblico,SI,link_in_homepage,https://www.edmaretigas.it/societa-trasparente/,
01311090532,EDILIZIA PROVINCIALE GROSSETANA SPA IN FORMA ABBREVIATA E.P.G.SPA,https://www.epgspa.it,controllo_pubblico,SI,link_in_homepage,https://www.epgspa.it/trasparenza/disposizioni-generali/corruzione/segnalazioni-whistleblowing/,
04773540655,ECOAMBIENTE SALERNO S.P.A.,https://www.ecoambientesalerno.it,controllo_pubblico,SI,redirect,https://www.ecoambientesalerno.it/amministrazione-trasparente,
97016000586,ENAV S.P.A.,https://www.enav.it,controllo_pubblico,SI,link_in_homepage,https://www.enav.it/media/news/enav-e-guardia-di-finanza-insieme-legalita-trasparenza-e-tutela-economico-finanziaria,
02267460026,ENER.BIT SRL,https://www.enerbit.it,controllo_pubblico,SI,link_in_homepage,https://www.enerbit.it/societa-trasparente/,
00292210630,ENTE AUTONOMO VOLTURNO S.R.L.,https://www.eavsrl.it,controllo_pubblico,SI,link_in_homepage,https://eavsrl.portaleamministrazionetrasparente.it/,
00697920320,ELETTRA - SINCROTRONE TRIESTE SOCIETA' CONSORTILE PER AZIONI,https://www.elettra.eu,controllo_pubblico,SI,link_in_homepage,https://www.elettra.eu/public/amministrazione-trasparente/amministrazione-trasparente.html,
91015770380,ENTE DI GESTIONE PER I PARCHI E LA BIODIVERSITA' - DELTA DEL PO,http://www.parcodeltapo.it/it,controllo_pubblico,SI,redirect,http://www.parcodeltapo.it/it/amministrazione-trasparente,
01242870861,ECOENNASERVIZI SOCIETA' A RESPONSABILITA' LIMITATA,https://www.ecoennaservizi.it,controllo_pubblico,SI,link_in_homepage,https://www.ecoennaservizi.it/trasparenza-rifiuti/,
02607440217,EMPORIUM SOCIETA' COOPERATIVA % EMPORIUM GENOSSENSCHAFT,https://www.emporium.bz.it,controllo_pubblico,SI,redirect,https://www.emporium.bz.it/amministrazione-trasparente,
03062710235,ESA-COM. S.P.A.,https://www.esacom.it,controllo_pubblico,SI,link_in_homepage,https://www.esacom.it/amministrazione-trasparente,
02504010345,EMILIAMBIENTE S.P.A.,https://www.emiliambiente.it,controllo_pubblico,SI,link_in_homepage,https://www.emiliambiente.it/societa-trasparente-emiliambiente-spa/,
02513140042,"ENTE TURISMO LANGHE MONFERRATO ROERO SOCIETA' CONSORTILE         A RESPONSABILITA' LIMITATA                                                      SIGLABILE, OVE CONSENTITO,                                                      'ENTE TURISMO LANGHE MONFERRATO ROERO SCARL'",https://www.enteturismolmr.it,controllo_pubblico,SI,link_in_homepage,https://www.enteturismolmr.it/wp-content/plugins/amministrazione-trasparente/includes/css/gutenberg-page-widget.css?ver=1756520142,
00142750926,CTM S.P.A.,https://www.ctmcagliari.it,controllo_pubblico,NO,,,
01280440494,ELBANA SERVIZI AMBIENTALI (E.S.A.) S.P.A.,https://www.esaspa.it,controllo_pubblico,SI,link_in_homepage,https://esaspa.portaletrasparenza.net/,
05494610966,EURO.PA SERVICE SRL,https://www.europa-service.it,controllo_pubblico,SI,link_in_homepage,amministrazione trasparente,
80045870583,EUR S.P.A.,https://www.eurspa.it,controllo_pubblico,SI,link_in_homepage,"lo scorso 28 gennaio, la società ha adottato il piano triennale della prevenzione della corruzione e della trasparenza relativo al triennio 2025-2027.",
00269090460,ERSU S.P.A.,https://www.ersu.it,controllo_pubblico,SI,redirect,https://www.ersu.it/amministrazione-trasparente,
07444831007,EUTALIA  S.R.L.,https://www.eutalia.eu,controllo_pubblico,SI,link_in_homepage,https://www.eutalia.eu/amministrazionetrasparente/,
97679160016,ESPERIENZE DI CULTURA METROPOLITANA,https://www.fondazione-ecm.it,controllo_pubblico,SI,link_in_homepage,https://www.fondazione-ecm.it/trasparenza,
00323260273,F.A.P. AUTOSERVIZI SOCIETA' PER AZIONI,https://www.fapautoservizi.it,controllo_pubblico,NO,,,connessione_rifiutata
80004170413,ENTE OLIVIERI - BIBLIOTECA E MUSEO OLIVERIANI,https://www.oliveriana.pu.it,controllo_pubblico,SI,redirect,https://www.oliveriana.pu.it/amministrazione-trasparente,
02223270212,EUREGIO PLUS SOCIETA' DI GESTIONE DEL RISPARMIO SOCIETA' PER AZIONI % EUREGIO PLUS SPARVERWALTUNGSGESELLSCHAFT AKTIENGESELLSCHAFT,https://www.euregioplus.com/it/homepage,controllo_pubblico,SI,link_in_homepage,https://www.euregioplus.com/it/homepage/it/trasparenza,
01051150322,ESATTO SPA,https://www.esattospa.it,controllo_pubblico,SI,redirect,https://www.esattospa.it/amministrazione-trasparente,
12130890150,FARMACIE COMUNALI CORSICHESI S.P.A.,https://www.farmcorsichesi.it,controllo_pubblico,SI,link_in_homepage,https://www.farmcorsichesi.it/trasparenza/disposizioni-generali/,
91026500933,FARMACIE COMUNALI F.V.G. S.P.A - SOCIETA' BENEFIT,https://www.farmaciecomunalifvg.it,controllo_pubblico,SI,link_in_homepage,https://www.farmaciecomunalifvg.it/amministrazione-trasparente/,
01886510468,FAR.MAS SRL,https://www.fcmassarosa.it,controllo_pubblico,SI,link_in_homepage,società trasparente,
00947380739,CTP S.P.A.,https://www.ctptaranto.com,controllo_pubblico,NO,,,timeout
04146750965,FAR.COM. S.R.L.,https://www.farcom.it,controllo_pubblico,SI,link_in_homepage,http://farcom.portaletrasparenza.net/,
03278040245,ETRA S.P.A. SOCIETA' BENEFIT,https://www.etraspa.it,controllo_pubblico,NO,,,
04453840235,FARMACIE SONA S.R.L.,https://www.farmaciesona.it/it/farmacia-vitalba-sona,controllo_pubblico,SI,link_in_homepage,https://servizionline.farmaciesona.it/zf/index.php/trasparenza/index/index,
02009180189,EUCENTRE - CENTRO EUROPEO DI FORMAZIONE E RICERCA IN INGEGN,https://www.eucentre.it,controllo_pubblico,SI,link_in_homepage,https://www.eucentre.it/amministrazione-trasparente/,
01746510443,FERMO AMBIENTE SERVIZI IMPIANTI TECNOLOGICI ENERGIA S.R.L. (IN   BREVE 'FERMO A.S.I.T.E. S.R.L.'),http://www.asiteonline.it,controllo_pubblico,SI,redirect,http://www.asiteonline.it/amministrazione-trasparente,
01937100970,EDILIZIA PUBBLICA PRATESE S.P.A,https://www.ediliziapubblicapratese.it,controllo_pubblico,NO,,,
01230590687,FI.R.A. S.P.A. (FINANZIARIA REGIONALE ABRUZZESE),https://www.fira.it,controllo_pubblico,SI,link_in_homepage,https://www.fira.it/amministrazione-trasparente/,
08420670013,EXE.GESI S.P.A.,https://www.exegesi.it,controllo_pubblico,NO,,,
01885090223,FIEMME SERVIZI S.P.A.,https://www.fiemmeservizi.it,controllo_pubblico,SI,link_in_homepage,http://fiemmeservizi.portaletrasparenza.net/,
00415280072,FINANZIARIA REGIONALE VALLE D'AOSTA  - SOCIETA' PER AZIONI       SIGLABILE 'FINAOSTA S.P.A.',https://www.finaosta.com,controllo_pubblico,SI,link_in_homepage,https://www.finaosta.com/info-utili/finaosta-trasparenza-bancaria/,
01602020990,FINANZIARIA SVILUPPO UTILITIES S.R.L.,https://www.finanziariasviluppoutilities.it,controllo_pubblico,SI,link_in_homepage,https://www.finanziariasviluppoutilities.it/societa-trasparente,
05538100727,FERROVIE APPULO LUCANE SRL,https://www.ferrovieappulolucane.it,controllo_pubblico,SI,link_in_homepage,https://ferrovieappulolucane.it/wp-content/plugins/amministrazione-trasparente/includes/css/gutenberg-page-widget.css,
02080471200,FERROVIE EMILIA ROMAGNA - SOCIETA' A RESPONSABILITA' LIMITATATA  IN SIGLA F.E.R. - S.R.L.,https://www.fer.it,controllo_pubblico,SI,redirect,https://www.fer.it/amministrazione-trasparente,
08765190015,FINANZIARIA CITTA' DI TORINO HOLDING S.P.A.,https://www.fctspa.it,controllo_pubblico,SI,link_in_homepage,https://www.fctspa.it/amministrazione-trasparente,
03980970481,FIRENZE PARCHEGGI S.P.A.,https://www.firenzeparcheggi.it,controllo_pubblico,SI,redirect,https://www.firenzeparcheggi.it/amministrazione-trasparente,
03594460408,FILIERA ORTOFRUTTICOLA ROMAGNOLA S.P.A.,https://www.formercato.it,controllo_pubblico,SI,redirect,https://www.formercato.it/amministrazione-trasparente,
93332290720,FONDAZIONE APULIA FILM COMMISSION,https://www.apuliafilmcommission.it,controllo_pubblico,SI,link_in_homepage,https://www.apuliafilmcommission.it/amministrazione-trasparente_/,
01947660013,FINPIEMONTE S.P.A.,https://www.finpiemonte.it,controllo_pubblico,SI,link_in_homepage,https://trasparenza.finpiemonte.it/,
03854550658,FISCIANO SVILUPPO S.P.A.,https://www.fiscianosviluppo.com,controllo_pubblico,SI,link_in_homepage,trasparenza,
09982061005,EQUITALIA GIUSTIZIA S.P.A.,https://www.equitaliagiustizia.it,controllo_pubblico,NO,,,
90039300927,FONDAZIONE CAMMINO MINERARIO DI SANTA BARBARA,https://www.camminominerariodisantabarbara.org,controllo_pubblico,SI,link_in_homepage,amministrazione trasparente,
03748020272,ERACLEA PATRIMONIO E SERVIZI S.R.L.,https://www.eracleapatrimonio.it,controllo_pubblico,NO,,,timeout
05384961008,FONDAZIONE BIOPARCO DI ROMA,https://www.bioparco.it,controllo_pubblico,SI,link_in_homepage,amministrazione trasparente,
90017120305,FONDAZIONE AQUILEIA,https://www.fondazioneaquileia.it,controllo_pubblico,SI,redirect,https://www.fondazioneaquileia.it/amministrazione-trasparente,
02003000227,FONDAZIONE BRUNO KESSLER,https://www.fbk.eu,controllo_pubblico,NO,,,
01266300993,FARMACIE GENOVESI SOCIETA' A RESPONSABILITA' LIMITATA,https://www.farmaciegenovesi.it,controllo_pubblico,NO,,,
00231130238,FONDAZIONE ARENA DI VERONA,https://www.arena.it/it/arena-di-verona,controllo_pubblico,SI,redirect,https://www.arena.it/it/arena-di-verona/amministrazione-trasparente,
